Tanggal,ID_Item,ID_Customer,Harga,Jumlah_Sales_Order,Subtotal_Sales_Order,Jumlah_Retur,Subtotal_Retur,Jumlah_Invoice,Subtotal_Invoice
2023-08-16,K002,Cust11,180000,202,36360000,36,6480000,166,29880000
2023-08-16,C001,Cust18,150000,158,23700000,31,4650000,127,19050000
2023-08-16,G002,Cust36,110000,83,9130000,0,0,83,9130000
2023-08-18,G002,Cust03,110000,17,1870000,0,0,17,1870000
2023-08-19,C002,Cust04,120000,27,3240000,0,0,27,3240000
2023-08-19,G002,Cust17,110000,76,8360000,0,0,76,8360000
2023-08-19,C002,Cust05,120000,32,3840000,0,0,32,3840000
2023-08-21,K002,Cust37,180000,59,10620000,0,0,59,10620000
2023-08-22,K002,Cust09,180000,32,5760000,0,0,32,5760000
2023-08-22,C001,Cust16,150000,151,22650000,0,0,151,22650000
2023-08-23,K002,Cust29,180000,41,7380000,0,0,41,7380000
2023-08-23,G001,Cust20,85000,122,10370000,0,0,122,10370000
2023-08-24,G001,Cust34,85000,83,7055000,11,935000,72,6120000
2023-08-25,G002,Cust16,110000,81,8910000,0,0,81,8910000
2023-08-26,C001,Cust30,150000,51,7650000,11,1650000,40,6000000
2023-08-26,G002,Cust31,110000,42,4620000,0,0,42,4620000
2023-08-27,K001,Cust08,250000,23,5750000,0,0,23,5750000
2023-08-28,K001,Cust05,250000,15,3750000,0,0,15,3750000
2023-09-02,K001,Cust38,250000,80,20000000,0,0,80,20000000
2023-09-02,G002,Cust07,110000,33,3630000,0,0,33,3630000
2023-09-02,G001,Cust34,85000,66,5610000,0,0,66,5610000
2023-09-06,K002,Cust10,180000,43,7740000,0,0,43,7740000
2023-09-06,C002,Cust36,120000,66,7920000,0,0,66,7920000
2023-09-09,K002,Cust25,180000,156,28080000,0,0,156,28080000
2023-09-14,C002,Cust34,120000,45,5400000,0,0,45,5400000
2023-09-15,C001,Cust12,150000,61,9150000,0,0,61,9150000
2023-09-16,C001,Cust26,150000,61,9150000,0,0,61,9150000
2023-09-20,G002,Cust22,110000,95,10450000,0,0,95,10450000
2023-09-24,G002,Cust39,110000,50,5500000,0,0,50,5500000
2023-09-26,C002,Cust23,120000,139,16680000,0,0,139,16680000
2023-09-27,K002,Cust05,180000,22,3960000,0,0,22,3960000
2023-09-28,K002,Cust13,180000,117,21060000,0,0,117,21060000
2023-10-02,C002,Cust05,120000,29,3480000,5,600000,24,2880000
2023-10-04,G001,Cust03,85000,69,5865000,27,2295000,42,3570000
2023-10-04,G002,Cust02,110000,40,4400000,0,0,40,4400000
2023-10-06,G002,Cust27,110000,76,8360000,0,0,76,8360000
2023-10-06,K001,Cust03,250000,20,5000000,0,0,20,5000000
2023-10-07,K001,Cust06,250000,17,4250000,0,0,17,4250000
2023-10-07,K001,Cust04,250000,30,7500000,3,750000,27,6750000
2023-10-09,C002,Cust07,120000,18,2160000,0,0,18,2160000
2023-10-09,G002,Cust32,110000,79,8690000,0,0,79,8690000
2023-10-09,G001,Cust33,85000,43,3655000,0,0,43,3655000
2023-10-14,G002,Cust15,110000,96,10560000,0,0,96,10560000
2023-10-16,G002,Cust19,110000,93,10230000,0,0,93,10230000
2023-10-17,K002,Cust02,180000,38,6840000,0,0,38,6840000
2023-10-18,G001,Cust22,85000,112,9520000,0,0,112,9520000
2023-10-19,C002,Cust19,120000,100,12000000,0,0,100,12000000
2023-10-20,C001,Cust25,150000,156,23400000,0,0,156,23400000
2023-10-21,G002,Cust31,110000,74,8140000,0,0,74,8140000
2023-10-21,C002,Cust25,120000,105,12600000,0,0,105,12600000
2023-10-23,C002,Cust06,120000,45,5400000,0,0,45,5400000
2023-10-25,G002,Cust34,110000,81,8910000,0,0,81,8910000
2023-10-26,K002,Cust01,180000,66,11880000,25,4500000,41,7380000
2023-10-27,G001,Cust35,85000,37,3145000,0,0,37,3145000
2023-10-27,G002,Cust01,110000,21,2310000,0,0,21,2310000
2023-10-28,G001,Cust19,85000,65,5525000,0,0,65,5525000
2023-11-05,G002,Cust36,110000,59,6490000,0,0,59,6490000
2023-11-06,C002,Cust28,120000,37,4440000,0,0,37,4440000
2023-11-07,K002,Cust08,180000,31,5580000,0,0,31,5580000
2023-11-07,C002,Cust08,120000,47,5640000,0,0,47,5640000
2023-11-08,G002,Cust35,110000,48,5280000,0,0,48,5280000
2023-11-08,C001,Cust06,150000,23,3450000,1,150000,22,3300000
2023-11-08,K002,Cust25,180000,82,14760000,0,0,82,14760000
2023-11-09,G002,Cust19,110000,141,15510000,0,0,141,15510000
2023-11-12,C001,Cust38,150000,74,11100000,0,0,74,11100000
2023-11-12,K001,Cust22,250000,145,36250000,0,0,145,36250000
2023-11-12,G001,Cust38,85000,76,6460000,0,0,76,6460000
2023-11-14,C002,Cust01,120000,31,3720000,0,0,31,3720000
2023-11-25,C002,Cust09,120000,16,1920000,0,0,16,1920000
2023-12-03,C001,Cust16,150000,107,16050000,7,1050000,100,15000000
2023-12-03,C002,Cust39,120000,61,7320000,0,0,61,7320000
2023-12-04,K001,Cust24,250000,164,41000000,0,0,164,41000000
2023-12-04,K001,Cust19,250000,115,28750000,0,0,115,28750000
2023-12-05,K001,Cust08,250000,26,6500000,8,2000000,18,4500000
2023-12-06,K001,Cust36,250000,99,24750000,28,7000000,71,17750000
2023-12-07,C002,Cust34,120000,81,9720000,0,0,81,9720000
2023-12-11,G001,Cust38,85000,75,6375000,0,0,75,6375000
2023-12-11,K001,Cust15,250000,125,31250000,0,0,125,31250000
2023-12-12,G002,Cust01,110000,44,4840000,0,0,44,4840000
2023-12-16,G001,Cust01,85000,30,2550000,0,0,30,2550000
2023-12-17,G001,Cust19,85000,123,10455000,0,0,123,10455000
2023-12-18,C001,Cust06,150000,19,2850000,0,0,19,2850000
2023-12-19,C002,Cust35,120000,43,5160000,0,0,43,5160000
2023-12-19,C002,Cust02,120000,16,1920000,0,0,16,1920000
2023-12-19,C001,Cust10,150000,23,3450000,0,0,23,3450000
2023-12-21,C002,Cust28,120000,84,10080000,0,0,84,10080000
2023-12-21,C001,Cust12,150000,74,11100000,0,0,74,11100000
2023-12-22,G001,Cust07,85000,47,3995000,0,0,47,3995000
2023-12-24,K002,Cust38,180000,33,5940000,0,0,33,5940000
2024-01-01,G002,Cust02,110000,54,5940000,0,0,54,5940000
2024-01-01,K001,Cust37,250000,86,21500000,0,0,86,21500000
2024-01-02,K002,Cust03,180000,81,14580000,0,0,81,14580000
2024-01-06,C001,Cust06,150000,74,11100000,0,0,74,11100000
2024-01-06,C001,Cust40,150000,60,9000000,0,0,60,9000000
2024-01-06,K002,Cust02,180000,86,15480000,0,0,86,15480000
2024-01-08,C001,Cust17,150000,209,31350000,0,0,209,31350000
2024-01-09,K002,Cust02,180000,62,11160000,0,0,62,11160000
2024-01-11,K001,Cust32,250000,115,28750000,0,0,115,28750000
2024-01-13,K001,Cust06,250000,64,16000000,0,0,64,16000000
2024-01-13,G001,Cust17,85000,158,13430000,21,1785000,137,11645000
2024-01-15,K001,Cust32,250000,168,42000000,0,0,168,42000000
2024-01-16,G002,Cust34,110000,145,15950000,0,0,145,15950000
2024-01-16,G001,Cust29,85000,140,11900000,0,0,140,11900000
2024-01-18,C001,Cust35,150000,156,23400000,0,0,156,23400000
2024-01-21,C001,Cust15,150000,133,19950000,0,0,133,19950000
2024-01-21,C002,Cust05,120000,61,7320000,0,0,61,7320000
2024-01-21,K002,Cust18,180000,180,32400000,0,0,180,32400000
2024-01-22,K002,Cust04,180000,74,13320000,0,0,74,13320000
2024-01-22,G001,Cust32,85000,67,5695000,0,0,67,5695000
2024-01-22,G001,Cust27,85000,137,11645000,0,0,137,11645000
2024-01-23,G001,Cust15,85000,289,24565000,0,0,289,24565000
2024-01-23,G001,Cust05,85000,83,7055000,0,0,83,7055000
2024-01-23,K001,Cust18,250000,226,56500000,0,0,226,56500000
2024-01-25,K002,Cust19,180000,127,22860000,0,0,127,22860000
2024-01-26,G001,Cust37,85000,140,11900000,0,0,140,11900000
2024-01-26,K002,Cust26,180000,111,19980000,4,720000,107,19260000
2024-01-28,G001,Cust29,85000,58,4930000,0,0,58,4930000
2024-02-01,G002,Cust13,110000,207,22770000,0,0,207,22770000
2024-02-03,C002,Cust06,120000,85,10200000,0,0,85,10200000
2024-02-04,K002,Cust15,180000,226,40680000,0,0,226,40680000
2024-02-06,G001,Cust24,85000,118,10030000,0,0,118,10030000
2024-02-06,G001,Cust03,85000,66,5610000,0,0,66,5610000
2024-02-07,G001,Cust06,85000,52,4420000,0,0,52,4420000
2024-02-07,G002,Cust09,110000,52,5720000,0,0,52,5720000
2024-02-07,G001,Cust21,85000,293,24905000,0,0,293,24905000
2024-02-09,G001,Cust22,85000,261,22185000,22,1870000,239,20315000
2024-02-09,C001,Cust36,150000,159,23850000,0,0,159,23850000
2024-02-11,C001,Cust31,150000,70,10500000,0,0,70,10500000
2024-02-11,G001,Cust28,85000,149,12665000,0,0,149,12665000
2024-02-12,K002,Cust11,180000,233,41940000,0,0,233,41940000
2024-02-13,G001,Cust01,85000,52,4420000,16,1360000,36,3060000
2024-02-15,C001,Cust33,150000,119,17850000,0,0,119,17850000
2024-02-16,G002,Cust38,110000,145,15950000,0,0,145,15950000
2024-02-16,G002,Cust07,110000,76,8360000,21,2310000,55,6050000
2024-02-16,G001,Cust05,85000,93,7905000,0,0,93,7905000
2024-02-19,G001,Cust08,85000,58,4930000,0,0,58,4930000
2024-02-20,K002,Cust12,180000,246,44280000,0,0,246,44280000
2024-02-21,G001,Cust36,85000,154,13090000,0,0,154,13090000
2024-02-23,K002,Cust22,180000,125,22500000,0,0,125,22500000
2024-02-23,G001,Cust23,85000,230,19550000,0,0,230,19550000
2024-02-24,C001,Cust12,150000,235,35250000,0,0,235,35250000
2024-02-25,K002,Cust22,180000,266,47880000,0,0,266,47880000
2024-02-27,G002,Cust15,110000,155,17050000,0,0,155,17050000
2024-03-02,K001,Cust39,250000,64,16000000,4,1000000,60,15000000
2024-03-04,K001,Cust22,250000,211,52750000,0,0,211,52750000
2024-03-07,C001,Cust01,150000,81,12150000,0,0,81,12150000
2024-03-08,G001,Cust13,85000,142,12070000,0,0,142,12070000
2024-03-10,G001,Cust25,85000,261,22185000,22,1870000,239,20315000
2024-03-11,K002,Cust07,180000,35,6300000,0,0,35,6300000
2024-03-15,K001,Cust01,250000,59,14750000,0,0,59,14750000
2024-03-16,G002,Cust31,110000,101,11110000,0,0,101,11110000
2024-03-17,G001,Cust37,85000,143,12155000,0,0,143,12155000
2024-03-20,C001,Cust15,150000,287,43050000,0,0,287,43050000
2024-03-24,G001,Cust05,85000,95,8075000,0,0,95,8075000
2024-03-25,C001,Cust12,150000,207,31050000,0,0,207,31050000
2024-04-01,K001,Cust30,250000,157,39250000,6,1500000,151,37750000
2024-04-01,C002,Cust40,120000,75,9000000,0,0,75,9000000
2024-04-02,C001,Cust29,150000,102,15300000,0,0,102,15300000
2024-04-07,K002,Cust21,180000,136,24480000,0,0,136,24480000
2024-04-07,G002,Cust07,110000,81,8910000,0,0,81,8910000
2024-04-07,G001,Cust04,85000,77,6545000,15,1275000,62,5270000
2024-04-09,K002,Cust11,180000,279,50220000,23,4140000,256,46080000
2024-04-11,G002,Cust32,110000,93,10230000,0,0,93,10230000
2024-04-13,K002,Cust07,180000,77,13860000,0,0,77,13860000
2024-04-14,C001,Cust04,150000,77,11550000,0,0,77,11550000
2024-04-16,G002,Cust28,110000,171,18810000,0,0,171,18810000
2024-04-17,G001,Cust18,85000,325,27625000,0,0,325,27625000
2024-04-20,G002,Cust39,110000,158,17380000,12,1320000,146,16060000
2024-04-20,C002,Cust04,120000,38,4560000,0,0,38,4560000
2024-04-21,K002,Cust34,180000,65,11700000,0,0,65,11700000
2024-04-21,G002,Cust36,110000,103,11330000,0,0,103,11330000
2024-04-23,C001,Cust33,150000,80,12000000,0,0,80,12000000
2024-04-24,C002,Cust05,120000,48,5760000,0,0,48,5760000
2024-04-26,C001,Cust15,150000,207,31050000,0,0,207,31050000
2024-04-27,G002,Cust40,110000,115,12650000,0,0,115,12650000
2024-04-27,G001,Cust31,85000,111,9435000,0,0,111,9435000
2024-04-27,K002,Cust10,180000,66,11880000,0,0,66,11880000
2024-05-04,K002,Cust16,180000,320,57600000,0,0,320,57600000
2024-05-04,C002,Cust30,120000,163,19560000,0,0,163,19560000
2024-05-09,G002,Cust30,110000,127,13970000,0,0,127,13970000
2024-05-12,K002,Cust02,180000,90,16200000,0,0,90,16200000
2024-05-16,G001,Cust34,85000,120,10200000,0,0,120,10200000
2024-05-17,K001,Cust12,250000,212,53000000,0,0,212,53000000
2024-05-20,G001,Cust16,85000,119,10115000,0,0,119,10115000
2024-05-22,G001,Cust15,85000,201,17085000,7,595000,194,16490000
2024-05-23,K001,Cust30,250000,165,41250000,0,0,165,41250000
2024-05-23,K002,Cust12,180000,287,51660000,0,0,287,51660000
2024-05-25,G002,Cust36,110000,135,14850000,0,0,135,14850000
2024-06-01,C001,Cust15,150000,183,27450000,0,0,183,27450000
2024-06-01,K001,Cust08,250000,68,17000000,0,0,68,17000000
2024-06-05,K002,Cust23,180000,308,55440000,0,0,308,55440000
2024-06-09,G002,Cust19,110000,191,21010000,0,0,191,21010000
2024-06-11,G001,Cust37,85000,65,5525000,0,0,65,5525000
2024-06-11,G002,Cust07,110000,30,3300000,0,0,30,3300000
2024-06-11,K001,Cust03,250000,76,19000000,0,0,76,19000000
2024-06-13,K001,Cust31,250000,60,15000000,2,500000,58,14500000
2024-06-15,G001,Cust27,85000,65,5525000,0,0,65,5525000
2024-06-15,K001,Cust07,250000,90,22500000,0,0,90,22500000
2024-06-17,C001,Cust08,150000,50,7500000,0,0,50,7500000
2024-06-17,C002,Cust14,120000,139,16680000,0,0,139,16680000
2024-06-17,G001,Cust24,85000,129,10965000,0,0,129,10965000
2024-06-18,G001,Cust35,85000,171,14535000,0,0,171,14535000
2024-06-20,C001,Cust12,150000,172,25800000,5,750000,167,25050000
2024-06-21,C001,Cust21,150000,153,22950000,0,0,153,22950000
2024-06-22,K001,Cust10,250000,45,11250000,0,0,45,11250000
2024-06-22,G001,Cust13,85000,206,17510000,0,0,206,17510000
2024-06-24,G001,Cust39,85000,99,8415000,0,0,99,8415000
2024-06-25,G001,Cust08,85000,67,5695000,0,0,67,5695000
2024-06-26,G002,Cust19,110000,129,14190000,0,0,129,14190000
2024-07-01,K002,Cust07,180000,43,7740000,0,0,43,7740000
2024-07-04,G002,Cust01,110000,80,8800000,0,0,80,8800000
2024-07-05,C001,Cust01,150000,61,9150000,0,0,61,9150000
2024-07-05,K001,Cust22,250000,297,74250000,30,7500000,267,66750000
2024-07-06,K001,Cust04,250000,35,8750000,0,0,35,8750000
2024-07-07,K001,Cust19,250000,247,61750000,0,0,247,61750000
2024-07-10,K002,Cust40,180000,162,29160000,0,0,162,29160000
2024-07-11,K001,Cust39,250000,83,20750000,0,0,83,20750000
2024-07-15,G002,Cust38,110000,160,17600000,0,0,160,17600000
2024-07-17,K002,Cust34,180000,163,29340000,0,0,163,29340000
2024-07-19,K001,Cust31,250000,96,24000000,0,0,96,24000000
2024-07-27,C002,Cust29,120000,70,8400000,0,0,70,8400000
2024-07-27,C002,Cust30,120000,162,19440000,0,0,162,19440000
2024-08-01,C002,Cust26,120000,136,16320000,0,0,136,16320000
2024-08-06,G002,Cust01,110000,61,6710000,0,0,61,6710000
2024-08-06,K002,Cust06,180000,83,14940000,0,0,83,14940000
2024-08-07,K001,Cust38,250000,67,16750000,0,0,67,16750000
2024-08-09,K001,Cust39,250000,155,38750000,0,0,155,38750000
2024-08-10,G002,Cust06,110000,52,5720000,0,0,52,5720000
2024-08-11,K002,Cust30,180000,66,11880000,0,0,66,11880000
2024-08-15,G001,Cust36,85000,90,7650000,0,0,90,7650000
2024-08-18,G001,Cust14,85000,216,18360000,0,0,216,18360000
2024-08-20,K001,Cust12,250000,266,66500000,0,0,266,66500000
2024-08-24,K002,Cust22,180000,279,50220000,0,0,279,50220000
2024-08-25,K002,Cust08,180000,92,16560000,0,0,92,16560000
2024-08-26,C002,Cust01,120000,55,6600000,0,0,55,6600000
2024-08-28,C001,Cust13,150000,258,38700000,0,0,258,38700000
2024-09-05,C002,Cust40,120000,136,16320000,0,0,136,16320000
2024-09-10,K001,Cust26,250000,169,42250000,0,0,169,42250000
2024-09-11,K002,Cust21,180000,196,35280000,0,0,196,35280000
2024-09-11,C002,Cust32,120000,183,21960000,25,3000000,158,18960000
2024-09-12,G001,Cust02,85000,37,3145000,0,0,37,3145000
2024-09-13,G002,Cust35,110000,119,13090000,0,0,119,13090000
2024-09-16,K001,Cust31,250000,112,28000000,0,0,112,28000000
2024-09-19,K002,Cust10,180000,40,7200000,0,0,40,7200000
2024-09-21,G002,Cust10,110000,42,4620000,0,0,42,4620000
2024-09-21,G002,Cust36,110000,85,9350000,0,0,85,9350000
2024-09-24,K002,Cust25,180000,215,38700000,0,0,215,38700000
2024-09-27,K001,Cust36,250000,144,36000000,0,0,144,36000000
2024-09-27,G001,Cust10,85000,83,7055000,0,0,83,7055000
2024-09-28,K001,Cust30,250000,74,18500000,0,0,74,18500000
2024-10-08,K002,Cust34,180000,156,28080000,0,0,156,28080000
2024-10-09,K002,Cust04,180000,76,13680000,0,0,76,13680000
2024-10-10,K001,Cust09,250000,74,18500000,0,0,74,18500000
2024-10-10,C002,Cust27,120000,70,8400000,0,0,70,8400000
2024-10-10,C002,Cust29,120000,90,10800000,0,0,90,10800000
2024-10-12,K002,Cust35,180000,165,29700000,0,0,165,29700000
2024-10-13,G001,Cust21,85000,325,27625000,0,0,325,27625000
2024-10-14,C002,Cust34,120000,157,18840000,0,0,157,18840000
2024-10-15,G002,Cust36,110000,82,9020000,0,0,82,9020000
2024-10-18,C001,Cust17,150000,310,46500000,0,0,310,46500000
2024-10-18,G001,Cust40,85000,68,5780000,0,0,68,5780000
2024-10-25,G002,Cust16,110000,271,29810000,0,0,271,29810000
2024-10-25,C001,Cust29,150000,146,21900000,0,0,146,21900000
2024-10-26,K002,Cust06,180000,38,6840000,0,0,38,6840000
2024-11-05,C001,Cust09,150000,64,9600000,21,3150000,43,6450000
2024-11-06,K002,Cust22,180000,244,43920000,0,0,244,43920000
2024-11-06,C002,Cust13,120000,314,37680000,0,0,314,37680000
2024-11-06,G002,Cust05,110000,87,9570000,0,0,87,9570000
2024-11-08,G002,Cust01,110000,34,3740000,0,0,34,3740000
2024-11-08,C001,Cust17,150000,319,47850000,0,0,319,47850000
2024-11-09,C002,Cust30,120000,65,7800000,0,0,65,7800000
2024-11-10,C001,Cust13,150000,195,29250000,0,0,195,29250000
2024-11-17,C002,Cust39,120000,155,18600000,0,0,155,18600000
2024-11-18,G002,Cust06,110000,48,5280000,0,0,48,5280000
2024-11-19,K002,Cust18,180000,148,26640000,0,0,148,26640000
2024-11-19,G001,Cust20,85000,196,16660000,0,0,196,16660000
2024-11-22,K002,Cust08,180000,70,12600000,0,0,70,12600000
2024-11-24,G002,Cust19,110000,310,34100000,0,0,310,34100000
2024-11-24,G002,Cust19,110000,142,15620000,19,2090000,123,13530000
2024-11-25,G001,Cust02,85000,104,8840000,15,1275000,89,7565000
2024-11-27,K002,Cust03,180000,33,5940000,0,0,33,5940000
2024-11-28,G001,Cust38,85000,99,8415000,0,0,99,8415000
2024-12-03,G002,Cust18,110000,215,23650000,0,0,215,23650000
2024-12-04,K002,Cust14,180000,167,30060000,0,0,167,30060000
2024-12-05,C001,Cust38,150000,130,19500000,0,0,130,19500000
2024-12-07,K001,Cust35,250000,160,40000000,0,0,160,40000000
2024-12-08,G001,Cust10,85000,54,4590000,0,0,54,4590000
2024-12-13,G001,Cust34,85000,67,5695000,0,0,67,5695000
2024-12-14,G002,Cust08,110000,87,9570000,0,0,87,9570000
2024-12-19,C002,Cust05,120000,38,4560000,0,0,38,4560000
2024-12-19,C001,Cust02,150000,54,8100000,0,0,54,8100000
2024-12-19,G001,Cust10,85000,100,8500000,31,2635000,69,5865000
2024-12-22,G002,Cust14,110000,195,21450000,0,0,195,21450000
2024-12-23,K002,Cust12,180000,134,24120000,0,0,134,24120000
2024-12-24,G002,Cust08,110000,68,7480000,0,0,68,7480000
2024-12-24,K001,Cust07,250000,34,8500000,0,0,34,8500000
2024-12-25,G001,Cust02,85000,43,3655000,0,0,43,3655000
2024-12-26,G002,Cust31,110000,97,10670000,0,0,97,10670000
2024-12-27,G001,Cust19,85000,187,15895000,0,0,187,15895000
2025-01-01,C001,Cust40,150000,72,10800000,0,0,72,10800000
2025-01-01,K002,Cust40,180000,73,13140000,9,1620000,64,11520000
2025-01-05,G002,Cust19,110000,189,20790000,0,0,189,20790000
2025-01-05,C002,Cust05,120000,71,8520000,0,0,71,8520000
2025-01-05,G002,Cust03,110000,50,5500000,0,0,50,5500000
2025-01-06,K001,Cust13,250000,166,41500000,0,0,166,41500000
2025-01-07,K001,Cust26,250000,94,23500000,0,0,94,23500000
2025-01-07,G001,Cust38,85000,93,7905000,0,0,93,7905000
2025-01-07,C002,Cust30,120000,105,12600000,0,0,105,12600000
2025-01-10,K001,Cust20,250000,164,41000000,0,0,164,41000000
2025-01-10,C002,Cust09,120000,44,5280000,0,0,44,5280000
2025-01-13,C001,Cust06,150000,66,9900000,0,0,66,9900000
2025-01-14,C001,Cust06,150000,84,12600000,0,0,84,12600000
2025-01-14,K001,Cust26,250000,109,27250000,0,0,109,27250000
2025-01-14,K002,Cust01,180000,87,15660000,0,0,87,15660000
2025-01-15,C001,Cust35,150000,150,22500000,0,0,150,22500000
2025-01-15,K001,Cust04,250000,47,11750000,0,0,47,11750000
2025-01-16,G001,Cust35,85000,131,11135000,0,0,131,11135000
2025-01-16,K002,Cust02,180000,47,8460000,0,0,47,8460000
2025-01-18,C001,Cust30,150000,96,14400000,0,0,96,14400000
2025-01-19,K001,Cust22,250000,170,42500000,0,0,170,42500000
2025-01-19,K002,Cust30,180000,115,20700000,0,0,115,20700000
2025-01-20,G002,Cust16,110000,275,30250000,0,0,275,30250000
2025-01-20,C001,Cust23,150000,116,17400000,0,0,116,17400000
2025-01-21,K001,Cust01,250000,30,7500000,0,0,30,7500000
2025-01-22,C001,Cust03,150000,64,9600000,0,0,64,9600000
2025-01-22,G002,Cust32,110000,150,16500000,0,0,150,16500000
2025-01-25,K001,Cust05,250000,43,10750000,0,0,43,10750000
2025-01-27,G002,Cust32,110000,106,11660000,0,0,106,11660000
2025-01-27,G001,Cust09,85000,33,2805000,0,0,33,2805000
2025-01-28,C001,Cust17,150000,166,24900000,0,0,166,24900000
2025-02-05,G002,Cust19,110000,281,30910000,0,0,281,30910000
2025-02-05,K001,Cust17,250000,278,69500000,0,0,278,69500000
2025-02-07,K001,Cust39,250000,140,35000000,0,0,140,35000000
2025-02-17,G001,Cust06,85000,34,2890000,0,0,34,2890000
2025-02-20,K001,Cust23,250000,202,50500000,0,0,202,50500000
2025-02-21,K001,Cust30,250000,93,23250000,0,0,93,23250000
2025-02-22,K001,Cust37,250000,137,34250000,0,0,137,34250000
2025-02-23,K002,Cust02,180000,44,7920000,0,0,44,7920000
2025-02-25,G001,Cust24,85000,273,23205000,0,0,273,23205000
2025-03-03,C002,Cust07,120000,46,5520000,0,0,46,5520000
2025-03-03,C002,Cust11,120000,297,35640000,0,0,297,35640000
2025-03-06,K002,Cust18,180000,255,45900000,0,0,255,45900000
2025-03-06,K001,Cust38,250000,107,26750000,0,0,107,26750000
2025-03-07,K002,Cust26,180000,107,19260000,0,0,107,19260000
2025-03-08,K002,Cust03,180000,73,13140000,0,0,73,13140000
2025-03-11,K001,Cust29,250000,102,25500000,0,0,102,25500000
2025-03-12,G001,Cust35,85000,70,5950000,0,0,70,5950000
2025-03-13,K002,Cust03,180000,40,7200000,0,0,40,7200000
2025-03-13,G001,Cust32,85000,89,7565000,5,425000,84,7140000
2025-03-17,K001,Cust21,250000,242,60500000,0,0,242,60500000
2025-03-18,K002,Cust33,180000,86,15480000,0,0,86,15480000
2025-03-21,G001,Cust36,85000,98,8330000,0,0,98,8330000
2025-03-21,C002,Cust29,120000,140,16800000,0,0,140,16800000
2025-03-23,K001,Cust04,250000,52,13000000,0,0,52,13000000
2025-03-24,G001,Cust15,85000,121,10285000,0,0,121,10285000
2025-03-26,C002,Cust17,120000,216,25920000,0,0,216,25920000
2025-03-27,K001,Cust09,250000,30,7500000,0,0,30,7500000
2025-03-27,K001,Cust12,250000,270,67500000,0,0,270,67500000
2025-04-03,C001,Cust32,150000,115,17250000,0,0,115,17250000
2025-04-05,G001,Cust36,85000,98,8330000,0,0,98,8330000
2025-04-07,K001,Cust24,250000,289,72250000,0,0,289,72250000
2025-04-08,G001,Cust30,85000,98,8330000,2,170000,96,8160000
2025-04-08,K002,Cust05,180000,57,10260000,0,0,57,10260000
2025-04-09,K002,Cust18,180000,171,30780000,0,0,171,30780000
2025-04-16,G001,Cust17,85000,182,15470000,32,2720000,150,12750000
2025-04-16,C002,Cust05,120000,74,8880000,0,0,74,8880000
2025-04-17,K001,Cust29,250000,124,31000000,0,0,124,31000000
2025-04-18,K002,Cust26,180000,93,16740000,0,0,93,16740000
2025-04-18,C002,Cust01,120000,72,8640000,0,0,72,8640000
2025-04-23,G002,Cust33,110000,83,9130000,0,0,83,9130000
2025-04-23,G002,Cust16,110000,233,25630000,0,0,233,25630000
2025-04-24,K001,Cust16,250000,174,43500000,0,0,174,43500000
2025-05-02,K002,Cust39,180000,96,17280000,0,0,96,17280000
2025-05-03,G001,Cust10,85000,34,2890000,0,0,34,2890000
2025-05-05,C001,Cust21,150000,302,45300000,0,0,302,45300000
2025-05-05,G001,Cust10,85000,46,3910000,0,0,46,3910000
2025-05-05,C001,Cust07,150000,58,8700000,0,0,58,8700000
2025-05-06,G002,Cust31,110000,141,15510000,0,0,141,15510000
2025-05-11,G001,Cust38,85000,123,10455000,0,0,123,10455000
2025-05-14,K001,Cust18,250000,187,46750000,0,0,187,46750000
2025-05-14,G001,Cust20,85000,214,18190000,39,3315000,175,14875000
2025-05-18,K001,Cust29,250000,114,28500000,0,0,114,28500000
2025-05-22,K001,Cust15,250000,191,47750000,0,0,191,47750000
2025-05-23,C001,Cust13,150000,247,37050000,0,0,247,37050000
2025-05-23,G002,Cust27,110000,144,15840000,0,0,144,15840000
2025-05-23,C002,Cust04,120000,31,3720000,0,0,31,3720000
2025-05-24,G002,Cust18,110000,155,17050000,0,0,155,17050000
2025-05-25,K001,Cust28,250000,96,24000000,0,0,96,24000000
2025-05-25,C001,Cust32,150000,103,15450000,0,0,103,15450000
2025-05-26,C002,Cust32,120000,94,11280000,0,0,94,11280000
2025-05-27,K001,Cust24,250000,259,64750000,0,0,259,64750000
2025-05-27,K002,Cust31,180000,144,25920000,0,0,144,25920000
2025-06-02,C002,Cust03,120000,80,9600000,0,0,80,9600000
2025-06-03,G002,Cust10,110000,46,5060000,0,0,46,5060000
2025-06-03,C002,Cust03,120000,52,6240000,0,0,52,6240000
2025-06-03,G001,Cust26,85000,156,13260000,0,0,156,13260000
2025-06-03,C001,Cust09,150000,54,8100000,17,2550000,37,5550000
2025-06-04,K002,Cust14,180000,220,39600000,0,0,220,39600000
2025-06-04,G002,Cust24,110000,261,28710000,0,0,261,28710000
2025-06-04,G002,Cust08,110000,62,6820000,0,0,62,6820000
2025-06-04,C001,Cust06,150000,36,5400000,0,0,36,5400000
2025-06-05,C001,Cust09,150000,80,12000000,14,2100000,66,9900000
2025-06-05,G001,Cust26,85000,111,9435000,0,0,111,9435000
2025-06-06,K002,Cust03,180000,52,9360000,0,0,52,9360000
2025-06-07,K002,Cust13,180000,270,48600000,0,0,270,48600000
2025-06-08,K001,Cust15,250000,207,51750000,0,0,207,51750000
2025-06-10,G002,Cust25,110000,217,23870000,0,0,217,23870000
